corr_county,pred_year,county,N,pred_v,timestamp
HARRIS,2016,PRESIDIO,TRUMP,0.11942376203166927,2020-11-03 13:01:00.727662
HARRIS,2016,RAINS,TRUMP,0.7267998278246376,2020-11-03 13:01:00.727662
HARRIS,2016,RANDALL,TRUMP,7.960729364141733,2020-11-03 13:01:00.727662
HARRIS,2016,REAGAN,TRUMP,0.12986418294548085,2020-11-03 13:01:00.727662
HARRIS,2016,REAL,TRUMP,0.25313441584013335,2020-11-03 13:01:00.727662
HARRIS,2016,RED RIVER,TRUMP,0.7191068860986711,2020-11-03 13:01:00.727662
HARRIS,2016,REEVES,TRUMP,0.25954520061177205,2020-11-03 13:01:00.727662
HARRIS,2016,REFUGIO,TRUMP,0.3351924609171086,2020-11-03 13:01:00.727662
HARRIS,2016,ROBERTS,TRUMP,0.09597860629539064,2020-11-03 13:01:00.727662
HARRIS,2016,ROBERTSON,TRUMP,0.8550155232574113,2020-11-03 13:01:00.727662
HARRIS,2016,ROCKWALL,TRUMP,5.211235358225495,2020-11-03 13:01:00.727662
HARRIS,2016,RUNNELS,TRUMP,0.5952871573664497,2020-11-03 13:01:00.727662
HARRIS,2016,RUSK,TRUMP,2.6879504721085072,2020-11-03 13:01:00.727662
HARRIS,2016,SABINE,TRUMP,0.7322947862003278,2020-11-03 13:01:00.727662
HARRIS,2016,SAN AUGUSTINE,TRUMP,0.4802593620353326,2020-11-03 13:01:00.727662
HARRIS,2016,SAN JACINTO,TRUMP,1.4761289849896053,2020-11-03 13:01:00.727662
HARRIS,2016,SAN PATRICIO,TRUMP,2.3866435878414887,2020-11-03 13:01:00.727662
HARRIS,2016,SAN SABA,TRUMP,0.37090969035909555,2020-11-03 13:01:00.727662
HARRIS,2016,SCHLEICHER,TRUMP,0.15037869421472466,2020-11-03 13:01:00.727662
HARRIS,2016,SCURRY,TRUMP,0.8077588812264747,2020-11-03 13:01:00.727662
HARRIS,2016,SHACKELFORD,TRUMP,0.25240175472337467,2020-11-03 13:01:00.727662
HARRIS,2016,SHELBY,TRUMP,1.3149435393026898,2020-11-03 13:01:00.727662
HARRIS,2016,SHERMAN,TRUMP,0.1478143803060692,2020-11-03 13:01:00.727662
HARRIS,2016,SMITH,TRUMP,10.793929902647655,2020-11-03 13:01:00.727662
HARRIS,2016,SOMERVELL,TRUMP,0.5872278850821039,2020-11-03 13:01:00.727662
HARRIS,2016,STARR,TRUMP,0.4073595809178412,2020-11-03 13:01:00.727662
HARRIS,2016,STEPHENS,TRUMP,0.5557234570614794,2020-11-03 13:01:00.727662
HARRIS,2016,STERLING,TRUMP,0.10055773827513258,2020-11-03 13:01:00.727662
HARRIS,2016,STONEWALL,TRUMP,0.10165672995027061,2020-11-03 13:01:00.727662
HARRIS,2016,SUTTON,TRUMP,0.19690267512890258,2020-11-03 13:01:00.727662
HARRIS,2016,SWISHER,TRUMP,0.30606918152595,2020-11-03 13:01:00.727662
HARRIS,2016,TARRANT,TRUMP,63.36071654257219,2020-11-03 13:01:00.727662
HARRIS,2016,TAYLOR,TRUMP,6.090245533056754,2020-11-03 13:01:00.727662
HARRIS,2016,TERRELL,TRUMP,0.05275160040662692,2020-11-03 13:01:00.727662
HARRIS,2016,TERRY,TRUMP,0.45040342152741525,2020-11-03 13:01:00.727662
HARRIS,2016,THROCKMORTON,TRUMP,0.1309631746206189,2020-11-03 13:01:00.727662
HARRIS,2016,TITUS,TRUMP,1.1925891328039857,2020-11-03 13:01:00.727662
HARRIS,2016,TOM GREEN,TRUMP,5.035946186040974,2020-11-03 13:01:00.727662
HARRIS,2016,TRAVIS,TRUMP,23.3002720004396,2020-11-03 13:01:00.727662
HARRIS,2016,TRINITY,TRUMP,0.8676539275214991,2020-11-03 13:01:00.727662
HARRIS,2016,TYLER,TRUMP,1.2132868093524192,2020-11-03 13:01:00.727662
HARRIS,2016,UPSHUR,TRUMP,2.419430172816441,2020-11-03 13:01:00.727662
HARRIS,2016,UPTON,TRUMP,0.18444743614400455,2020-11-03 13:01:00.727662
HARRIS,2016,UVALDE,TRUMP,0.8856041248820874,2020-11-03 13:01:00.727662
HARRIS,2016,VAL VERDE,TRUMP,1.0788434944271963,2020-11-03 13:01:00.727662
HARRIS,2016,VAN ZANDT,TRUMP,3.3836122024708994,2020-11-03 13:01:00.727662
HARRIS,2016,VICTORIA,TRUMP,3.8968413147603744,2020-11-03 13:01:00.727662
HARRIS,2016,WALKER,TRUMP,2.359901457079796,2020-11-03 13:01:00.727662
HARRIS,2016,WALLER,TRUMP,1.9289135551464867,2020-11-03 13:01:00.727662
HARRIS,2016,WARD,TRUMP,0.4665219660961068,2020-11-03 13:01:00.727662
HARRIS,2016,WASHINGTON,TRUMP,2.0047439807310123,2020-11-03 13:01:00.727662
HARRIS,2016,WEBB,TRUMP,2.3714408696687457,2020-11-03 13:01:00.727662
HARRIS,2016,WHARTON,TRUMP,1.85894441849603,2020-11-03 13:01:00.727662
HARRIS,2016,WHEELER,TRUMP,0.38226593766885547,2020-11-03 13:01:00.727662
HARRIS,2016,WICHITA,TRUMP,5.06103982928996,2020-11-03 13:01:00.727662
HARRIS,2016,WILBARGER,TRUMP,0.5799012739145168,2020-11-03 13:01:00.727662
HARRIS,2016,WILLACY,TRUMP,0.28335668690643,2020-11-03 13:01:00.727662
HARRIS,2016,WILLIAMSON,TRUMP,19.081242959584582,2020-11-03 13:01:00.727662
HARRIS,2016,WILSON,TRUMP,2.563947578097096,2020-11-03 13:01:00.727662
HARRIS,2016,WINKLER,TRUMP,0.25698088670311653,2020-11-03 13:01:00.727662
HARRIS,2016,WISE,TRUMP,3.7860263208506195,2020-11-03 13:01:00.727662
HARRIS,2016,WOOD,TRUMP,2.875694883277926,2020-11-03 13:01:00.727662
HARRIS,2016,YOAKUM,TRUMP,0.32914800670384925,2020-11-03 13:01:00.727662
HARRIS,2016,YOUNG,TRUMP,1.2090740079310567,2020-11-03 13:01:00.727662
HARRIS,2016,ZAPATA,TRUMP,0.18847707228617744,2020-11-03 13:01:00.727662
HARRIS,2016,ZAVALA,TRUMP,0.1271167037576357,2020-11-03 13:01:00.727662
HARRIS,2018,ANDERSON,TRUMP,2.2719892884774966,2020-11-03 13:01:00.727662
HARRIS,2018,ANDREWS,TRUMP,0.6690692761303824,2020-11-03 13:01:00.727662
HARRIS,2018,ANGELINA,TRUMP,3.841636233168037,2020-11-03 13:01:00.727662
HARRIS,2018,ARANSAS,TRUMP,1.3383389924273705,2020-11-03 13:01:00.727662
HARRIS,2018,ARCHER,TRUMP,0.6430120544716197,2020-11-03 13:01:00.727662
HARRIS,2018,ARMSTRONG,TRUMP,0.16416049645020464,2020-11-03 13:01:00.727662
HARRIS,2018,ATASCOSA,TRUMP,1.5540126116952828,2020-11-03 13:01:00.727662
HARRIS,2018,AUSTIN,TRUMP,1.7482391331363676,2020-11-03 13:01:00.727662
HARRIS,2018,BAILEY,TRUMP,0.24132996059346326,2020-11-03 13:01:00.727662
HARRIS,2018,BANDERA,TRUMP,1.5319641933686374,2020-11-03 13:01:00.727662
HARRIS,2018,BASTROP,TRUMP,3.0200319902505903,2020-11-03 13:01:00.727662
HARRIS,2018,BAYLOR,TRUMP,0.21447097826827713,2020-11-03 13:01:00.727662
HARRIS,2018,BEE,TRUMP,0.8703112034026723,2020-11-03 13:01:00.727662
HARRIS,2018,BELL,TRUMP,9.508280183282489,2020-11-03 13:01:00.727662
HARRIS,2018,BEXAR,TRUMP,43.61578025343655,2020-11-03 13:01:00.727662
HARRIS,2018,BLANCO,TRUMP,0.8380403365791277,2020-11-03 13:01:00.727662
HARRIS,2018,BORDEN,TRUMP,0.06414085331387727,2020-11-03 13:01:00.727662
HARRIS,2018,BOSQUE,TRUMP,1.1461168726523447,2020-11-03 13:01:00.727662
HARRIS,2018,BOWIE,TRUMP,4.04027243827445,2020-11-03 13:01:00.727662
HARRIS,2018,BRAZORIA,TRUMP,13.167515864839189,2020-11-03 13:01:00.727662
HARRIS,2018,BRAZOS,TRUMP,7.210033232979623,2020-11-03 13:01:00.727662
HARRIS,2018,BREWSTER,TRUMP,0.37662707305242316,2020-11-03 13:01:00.727662
HARRIS,2018,BRISCOE,TRUMP,0.11084341213304418,2020-11-03 13:01:00.727662
HARRIS,2018,BROOKS,TRUMP,0.1088390104669855,2020-11-03 13:01:00.727662
HARRIS,2018,BROWN,TRUMP,2.0827737712015586,2020-11-03 13:01:00.727662
HARRIS,2018,BURLESON,TRUMP,1.0180356061911957,2020-11-03 13:01:00.727662
HARRIS,2018,BURNET,TRUMP,2.7779002689907033,2020-11-03 13:01:00.727662
HARRIS,2018,CALDWELL,TRUMP,1.2321057041262613,2020-11-03 13:01:00.727662
HARRIS,2018,CALHOUN,TRUMP,0.8414478194114274,2020-11-03 13:01:00.727662
HARRIS,2018,CALLAHAN,TRUMP,0.8765248485674542,2020-11-03 13:01:00.727662
HARRIS,2018,CAMERON,TRUMP,5.727377320596029,2020-11-03 13:01:00.727662
HARRIS,2018,CAMP,TRUMP,0.551010017999527,2020-11-03 13:01:00.727662
HARRIS,2018,CARSON,TRUMP,0.4393648452000593,2020-11-03 13:01:00.727662
HARRIS,2018,CASS,TRUMP,1.6331864775046,2020-11-03 13:01:00.727662
HARRIS,2018,CASTRO,TRUMP,0.24433656309255122,2020-11-03 13:01:00.727662
HARRIS,2018,CHAMBERS,TRUMP,2.434546263594854,2020-11-03 13:01:00.727662
HARRIS,2018,CHEROKEE,TRUMP,2.3313195777928333,2020-11-03 13:01:00.727662
HARRIS,2018,CHILDRESS,TRUMP,0.30587169424055227,2020-11-03 13:01:00.727662
HARRIS,2018,CLAY,TRUMP,0.7436330181077646,2020-11-03 13:01:00.727662
HARRIS,2018,COCHRAN,TRUMP,0.10843813013377376,2020-11-03 13:01:00.727662
HARRIS,2018,COKE,TRUMP,0.23050619159674643,2020-11-03 13:01:00.727662
HARRIS,2018,COLEMAN,TRUMP,0.5530144196655856,2020-11-03 13:01:00.727662
HARRIS,2018,COLLIN,TRUMP,37.567498226104526,2020-11-03 13:01:00.727662
HARRIS,2018,COLLINGSWORTH,TRUMP,0.16235653495075184,2020-11-03 13:01:00.727662
HARRIS,2018,COLORADO,TRUMP,1.1583437228153024,2020-11-03 13:01:00.727662
HARRIS,2018,COMAL,TRUMP,8.83520210381999,2020-11-03 13:01:00.727662
HARRIS,2018,COMANCHE,TRUMP,0.7614721929356868,2020-11-03 13:01:00.727662
HARRIS,2018,CONCHO,TRUMP,0.16095345378451079,2020-11-03 13:01:00.727662
HARRIS,2018,COOKE,TRUMP,2.381028739111088,2020-11-03 13:01:00.727662
HARRIS,2018,CORYELL,TRUMP,2.1298772103539374,2020-11-03 13:01:00.727662
HARRIS,2018,COTTLE,TRUMP,0.09180159630548684,2020-11-03 13:01:00.727662
HARRIS,2018,CRANE,TRUMP,0.16756797928250436,2020-11-03 13:01:00.727662
HARRIS,2018,CROCKETT,TRUMP,0.1860084746102441,2020-11-03 13:01:00.727662
HARRIS,2018,CROSBY,TRUMP,0.19603048294053743,2020-11-03 13:01:00.727662
HARRIS,2018,CULBERSON,TRUMP,0.059530729481942345,2020-11-03 13:01:00.727662
HARRIS,2018,DALLAM,TRUMP,0.1944269616076905,2020-11-03 13:01:00.727662
HARRIS,2018,DALLAS,TRUMP,48.33133561300616,2020-11-03 13:01:00.727662
HARRIS,2018,DAWSON,TRUMP,0.4393648452000593,2020-11-03 13:01:00.727662
HARRIS,2018,DEAF SMITH,TRUMP,0.5371796465037222,2020-11-03 13:01:00.727662
HARRIS,2018,DELTA,TRUMP,0.31308754023836344,2020-11-03 13:01:00.727662
HARRIS,2018,DENTON,TRUMP,31.81867380768167,2020-11-03 13:01:00.727662
HARRIS,2018,DEWITT,TRUMP,0.9969893886975799,2020-11-03 13:01:00.727662
HARRIS,2018,DICKENS,TRUMP,0.12727950579472522,2020-11-03 13:01:00.727662
HARRIS,2018,DIMMIT,TRUMP,0.16836973994892784,2020-11-03 13:01:00.727662
HARRIS,2018,DONLEY,TRUMP,0.22248858493251178,2020-11-03 13:01:00.727662
HARRIS,2018,DUVAL,TRUMP,0.2665854215858024,2020-11-03 13:01:00.727662
HARRIS,2018,EASTLAND,TRUMP,1.0777667758397442,2020-11-03 13:01:00.727662
HARRIS,2018,ECTOR,TRUMP,4.208441738056773,2020-11-03 13:01:00.727662
HARRIS,2018,EDWARDS,TRUMP,0.12106586062994334,2020-11-03 13:01:00.727662
HARRIS,2018,EL PASO,TRUMP,8.222456514505854,2020-11-03 13:01:00.727662
HARRIS,2018,ELLIS,TRUMP,10.211023407402656,2020-11-03 13:01:00.727662
HARRIS,2018,ERATH,TRUMP,2.0154258752219874,2020-11-03 13:01:00.727662
HARRIS,2018,FALLS,TRUMP,0.6444151356378608,2020-11-03 13:01:00.727662
HARRIS,2018,FANNIN,TRUMP,1.71757178764567,2020-11-03 13:01:00.727662
HARRIS,2018,FAYETTE,TRUMP,1.6492216908330697,2020-11-03 13:01:00.727662
HARRIS,2018,FISHER,TRUMP,0.22830134976408192,2020-11-03 13:01:00.727662
HARRIS,2018,FLOYD,TRUMP,0.27941359224857787,2020-11-03 13:01:00.727662
HARRIS,2018,FOARD,TRUMP,0.06434129348048315,2020-11-03 13:01:00.727662
HARRIS,2018,FORT BEND,TRUMP,22.333644683725463,2020-11-03 13:01:00.727662
HARRIS,2018,FRANKLIN,TRUMP,0.6614525497993594,2020-11-03 13:01:00.727662
HARRIS,2018,FREESTONE,TRUMP,1.0509077935145579,2020-11-03 13:01:00.727662
HARRIS,2018,FRIO,TRUMP,0.32792011256719755,2020-11-03 13:01:00.727662
HARRIS,2018,GAINES,TRUMP,0.6648600326316592,2020-11-03 13:01:00.727662
HARRIS,2018,GALVESTON,TRUMP,13.557973309387414,2020-11-03 13:01:00.727662
HARRIS,2018,GARZA,TRUMP,0.2140700979350654,2020-11-03 13:01:00.727662
HARRIS,2018,GILLESPIE,TRUMP,1.9823532477320196,2020-11-03 13:01:00.727662
HARRIS,2018,GLASSCOCK,TRUMP,0.1028258054688095,2020-11-03 13:01:00.727662
HARRIS,2018,GOLIAD,TRUMP,0.46622382752524544,2020-11-03 13:01:00.727662
HARRIS,2018,GONZALES,TRUMP,0.8364368152462809,2020-11-03 13:01:00.727662
HARRIS,2018,GRAY,TRUMP,1.0515091140143755,2020-11-03 13:01:00.727662
HARRIS,2018,GRAYSON,TRUMP,6.3449334739087035,2020-11-03 13:01:00.727662
HARRIS,2018,GREGG,TRUMP,4.924614453339533,2020-11-03 13:01:00.727662
HARRIS,2018,GRIMES,TRUMP,1.3026606427715262,2020-11-03 13:01:00.727662
HARRIS,2018,GUADALUPE,TRUMP,6.802538374269897,2020-11-03 13:01:00.727662
HARRIS,2018,HALE,TRUMP,1.0743592930074444,2020-11-03 13:01:00.727662
HARRIS,2018,HALL,TRUMP,0.16175521445093427,2020-11-03 13:01:00.727662
HARRIS,2018,HAMILTON,TRUMP,0.5602302656633968,2020-11-03 13:01:00.727662
HARRIS,2018,HANSFORD,TRUMP,0.3110831385723048,2020-11-03 13:01:00.727662
HARRIS,2018,HARDEMAN,TRUMP,0.19502828210750808,2020-11-03 13:01:00.727662
HARRIS,2018,HARDIN,TRUMP,3.485854937442624,2020-11-03 13:01:00.727662
HARRIS,2018,HARRIS,TRUMP,100.0,2020-11-03 13:01:00.727662
HARRIS,2018,HARRISON,TRUMP,3.2523421433467896,2020-11-03 13:01:00.727662
HARRIS,2018,HARTLEY,TRUMP,0.2940457244108062,2020-11-03 13:01:00.727662
HARRIS,2018,HASKELL,TRUMP,0.27299950691719016,2020-11-03 13:01:00.727662
HARRIS,2018,HAYS,TRUMP,6.676261069308201,2020-11-03 13:01:00.727662
HARRIS,2018,HEMPHILL,TRUMP,0.24233216142649258,2020-11-03 13:01:00.727662
HARRIS,2018,HENDERSON,TRUMP,4.187395520563157,2020-11-03 13:01:00.727662
HARRIS,2018,HIDALGO,TRUMP,9.321469948005822,2020-11-03 13:01:00.727662
HARRIS,2018,HILL,TRUMP,1.7893293672905701,2020-11-03 13:01:00.727662
HARRIS,2018,HOCKLEY,TRUMP,0.9709321670388172,2020-11-03 13:01:00.727662
HARRIS,2018,HOOD,TRUMP,4.026842947111858,2020-11-03 13:01:00.727662
HARRIS,2018,HOPKINS,TRUMP,1.8652961904341934,2020-11-03 13:01:00.727662
HARRIS,2018,HOUSTON,TRUMP,1.1128438049957707,2020-11-03 13:01:00.727662
HARRIS,2018,HOWARD,TRUMP,1.1326873814897516,2020-11-03 13:01:00.727662
HARRIS,2018,HUDSPETH,TRUMP,0.10202404480238604,2020-11-03 13:01:00.727662
HARRIS,2018,HUNT,TRUMP,4.23229411788287,2020-11-03 13:01:00.727662
HARRIS,2018,HUTCHINSON,TRUMP,1.1733767353107425,2020-11-03 13:01:00.727662
HARRIS,2018,IRION,TRUMP,0.12747994596133108,2020-11-03 13:01:00.727662
HARRIS,2018,JACK,TRUMP,0.5006995361814545,2020-11-03 13:01:00.727662
HARRIS,2018,JACKSON,TRUMP,0.7999567049240132,2020-11-03 13:01:00.727662
HARRIS,2018,JASPER,TRUMP,1.904983343422155,2020-11-03 13:01:00.727662
HARRIS,2018,JEFF DAVIS,TRUMP,0.1369006337918068,2020-11-03 13:01:00.727662
HARRIS,2018,JEFFERSON,TRUMP,7.362367759600081,2020-11-03 13:01:00.727662
HARRIS,2018,JIM HOGG,TRUMP,0.08218046830840527,2020-11-03 13:01:00.727662
HARRIS,2018,JIM WELLS,TRUMP,0.9059895530585165,2020-11-03 13:01:00.727662
HARRIS,2018,JOHNSON,TRUMP,7.931617832760743,2020-11-03 13:01:00.727662
HARRIS,2018,JONES,TRUMP,0.8248112855831405,2020-11-03 13:01:00.727662
HARRIS,2018,KARNES,TRUMP,0.5812764831570127,2020-11-03 13:01:00.727662
HARRIS,2018,KAUFMAN,TRUMP,5.23509627141202,2020-11-03 13:01:00.727662
HARRIS,2018,KENDALL,TRUMP,3.06513102773691,2020-11-03 13:01:00.727662
HARRIS,2018,KENEDY,TRUMP,0.020044016660586646,2020-11-03 13:01:00.727662
HARRIS,2018,KENT,TRUMP,0.05772676798248955,2020-11-03 13:01:00.727662
HARRIS,2018,KERR,TRUMP,3.3718044826438858,2020-11-03 13:01:00.727662
HARRIS,2018,KIMBLE,TRUMP,0.2996580490757704,2020-11-03 13:01:00.727662
HARRIS,2018,KING,TRUMP,0.02485458065912744,2020-11-03 13:01:00.727662
HARRIS,2018,KINNEY,TRUMP,0.16576401778305158,2020-11-03 13:01:00.727662
HARRIS,2018,KLEBERG,TRUMP,0.8179963199185412,2020-11-03 13:01:00.727662
HARRIS,2018,KNOX,TRUMP,0.17137634244801583,2020-11-03 13:01:00.727662
HARRIS,2018,LAMAR,TRUMP,2.547794957727169,2020-11-03 13:01:00.727662
HARRIS,2018,LAMB,TRUMP,0.5494064966666801,2020-11-03 13:01:00.727662
HARRIS,2018,LAMPASAS,TRUMP,1.1697688123118368,2020-11-03 13:01:00.727662
HARRIS,2018,LASALLE,TRUMP,0.13489623212574814,2020-11-03 13:01:00.727662
HARRIS,2018,LAVACA,TRUMP,1.3405438342600349,2020-11-03 13:01:00.727662
HARRIS,2018,LEE,TRUMP,0.899375027560523,2020-11-03 13:01:00.727662
HARRIS,2018,LEON,TRUMP,1.1447137914861036,2020-11-03 13:01:00.727662
HARRIS,2018,LIBERTY,TRUMP,3.2152607125247044,2020-11-03 13:01:00.727662
HARRIS,2018,LIMESTONE,TRUMP,1.0444937081831702,2020-11-03 13:01:00.727662
HARRIS,2018,LIPSCOMB,TRUMP,0.18881463694272624,2020-11-03 13:01:00.727662
HARRIS,2018,LIVE OAK,TRUMP,0.6071332646491696,2020-11-03 13:01:00.727662
HARRIS,2018,LLANO,TRUMP,1.5943010851830621,2020-11-03 13:01:00.727662
HARRIS,2018,LOVING,TRUMP,0.009420687830475725,2020-11-03 13:01:00.727662
HARRIS,2018,LUBBOCK,TRUMP,11.781872993092831,2020-11-03 13:01:00.727662
HARRIS,2018,LYNN,TRUMP,0.2744025880834312,2020-11-03 13:01:00.727662
HARRIS,2018,MADISON,TRUMP,0.607935025315593,2020-11-03 13:01:00.727662
HARRIS,2018,MARION,TRUMP,0.49067752785116114,2020-11-03 13:01:00.727662
HARRIS,2018,MARTIN,TRUMP,0.2599708960878088,2020-11-03 13:01:00.727662
HARRIS,2018,MASON,TRUMP,0.3126866599051517,2020-11-03 13:01:00.727662
HARRIS,2018,MATAGORDA,TRUMP,1.4692264212210013,2020-11-03 13:01:00.727662
HARRIS,2018,MAVERICK,TRUMP,0.591498931653912,2020-11-03 13:01:00.727662
HARRIS,2018,MCCULLOCH,TRUMP,0.4499881740301703,2020-11-03 13:01:00.727662
HARRIS,2018,MCLENNAN,TRUMP,9.191183839712009,2020-11-03 13:01:00.727662
HARRIS,2018,MCMULLEN,TRUMP,0.07757034447647032,2020-11-03 13:01:00.727662
HARRIS,2018,MEDINA,TRUMP,2.293837266637536,2020-11-03 13:01:00.727662
HARRIS,2018,MENARD,TRUMP,0.12667818529490762,2020-11-03 13:01:00.727662
HARRIS,2018,MIDLAND,TRUMP,6.587866955835013,2020-11-03 13:01:00.727662
HARRIS,2018,MILAM,TRUMP,1.1870066666399413,2020-11-03 13:01:00.727662
HARRIS,2018,MILLS,TRUMP,0.3535764538927485,2020-11-03 13:01:00.727662
HARRIS,2018,MITCHELL,TRUMP,0.31769766407029837,2020-11-03 13:01:00.727662
HARRIS,2018,MONTAGUE,TRUMP,1.2876276302760863,2020-11-03 13:01:00.727662
HARRIS,2018,MONTGOMERY,TRUMP,27.539476690813025,2020-11-03 13:01:00.727662
HARRIS,2018,MOORE,TRUMP,0.6510296611358544,2020-11-03 13:01:00.727662
HARRIS,2018,MORRIS,TRUMP,0.5918998119871237,2020-11-03 13:01:00.727662
HARRIS,2018,MOTLEY,TRUMP,0.0968126004706335,2020-11-03 13:01:00.727662
HARRIS,2018,NACOGDOCHES,TRUMP,2.761063294995811,2020-11-03 13:01:00.727662
HARRIS,2018,NAVARRO,TRUMP,2.0827737712015586,2020-11-03 13:01:00.727662
HARRIS,2018,NEWTON,TRUMP,0.7336110097774714,2020-11-03 13:01:00.727662
HARRIS,2018,NOLAN,TRUMP,0.6253733198103034,2020-11-03 13:01:00.727662
HARRIS,2018,NUECES,TRUMP,9.2114282965392,2020-11-03 13:01:00.727662
HARRIS,2018,OCHILTREE,TRUMP,0.43295075986867165,2020-11-03 13:01:00.727662
HARRIS,2018,OLDHAM,TRUMP,0.14672220195549426,2020-11-03 13:01:00.727662
HARRIS,2018,ORANGE,TRUMP,4.242115686046558,2020-11-03 13:01:00.727662
HARRIS,2018,PALO PINTO,TRUMP,1.5127219373744745,2020-11-03 13:01:00.727662
HARRIS,2018,PANOLA,TRUMP,1.4271339862337693,2020-11-03 13:01:00.727662
HARRIS,2018,PARKER,TRUMP,8.833598582487141,2020-11-03 13:01:00.727662
HARRIS,2018,PARMER,TRUMP,0.33573727906482637,2020-11-03 13:01:00.727662
HARRIS,2018,PECOS,TRUMP,0.4331512000352774,2020-11-03 13:01:00.727662
HARRIS,2018,POLK,TRUMP,2.564431491555456,2020-11-03 13:01:00.727662
HARRIS,2018,POTTER,TRUMP,3.3451459404853057,2020-11-03 13:01:00.727662
HARRIS,2018,PRESIDIO,TRUMP,0.08739191264015779,2020-11-03 13:01:00.727662
HARRIS,2018,RAINS,TRUMP,0.7420294967749177,2020-11-03 13:01:00.727662
HARRIS,2018,RANDALL,TRUMP,7.712737170827136,2020-11-03 13:01:00.727662
HARRIS,2018,REAGAN,TRUMP,0.1387045952912596,2020-11-03 13:01:00.727662
HARRIS,2018,REAL,TRUMP,0.262777058420291,2020-11-03 13:01:00.727662
HARRIS,2018,RED RIVER,TRUMP,0.6869084509583044,2020-11-03 13:01:00.727662
HARRIS,2018,REEVES,TRUMP,0.2260965079314174,2020-11-03 13:01:00.727662
HARRIS,2018,REFUGIO,TRUMP,0.32792011256719755,2020-11-03 13:01:00.727662
HARRIS,2018,ROBERTS,TRUMP,0.08839411347318712,2020-11-03 13:01:00.727662
HARRIS,2018,ROBERTSON,TRUMP,0.8608905155721965,2020-11-03 13:01:00.727662
HARRIS,2018,ROCKWALL,TRUMP,5.334715034215137,2020-11-03 13:01:00.727662
HARRIS,2018,RUNNELS,TRUMP,0.5696509534938725,2020-11-03 13:01:00.727662
HARRIS,2018,RUSK,TRUMP,2.5249447787341,2020-11-03 13:01:00.727662
HARRIS,2018,SABINE,TRUMP,0.6927212157898746,2020-11-03 13:01:00.727662
HARRIS,2018,SAN AUGUSTINE,TRUMP,0.4541974175288934,2020-11-03 13:01:00.727662
HARRIS,2018,SAN JACINTO,TRUMP,1.5031008093773928,2020-11-03 13:01:00.727662
HARRIS,2018,SAN PATRICIO,TRUMP,2.2719892884774966,2020-11-03 13:01:00.727662
HARRIS,2018,SAN SABA,TRUMP,0.36299714172322417,2020-11-03 13:01:00.727662
HARRIS,2018,SCHLEICHER,TRUMP,0.14732352245531186,2020-11-03 13:01:00.727662
HARRIS,2018,SCURRY,TRUMP,0.7426308172747353,2020-11-03 13:01:00.727662
HARRIS,2018,SHACKELFORD,TRUMP,0.23531675559528725,2020-11-03 13:01:00.727662
HARRIS,2018,SHELBY,TRUMP,1.2042445209680457,2020-11-03 13:01:00.727662
HARRIS,2018,SHERMAN,TRUMP,0.1387045952912596,2020-11-03 13:01:00.727662
HARRIS,2018,SMITH,TRUMP,10.775663356731382,2020-11-03 13:01:00.727662
HARRIS,2018,SOMERVELL,TRUMP,0.607935025315593,2020-11-03 13:01:00.727662
HARRIS,2018,STARR,TRUMP,0.4896753270181319,2020-11-03 13:01:00.727662
HARRIS,2018,STEPHENS,TRUMP,0.5273580783400347,2020-11-03 13:01:00.727662
HARRIS,2018,STERLING,TRUMP,0.08859455363979299,2020-11-03 13:01:00.727662
HARRIS,2018,STONEWALL,TRUMP,0.09961876280311563,2020-11-03 13:01:00.727662
HARRIS,2018,SUTTON,TRUMP,0.1872111156098793,2020-11-03 13:01:00.727662
HARRIS,2018,SWISHER,TRUMP,0.29284308341117093,2020-11-03 13:01:00.727662
HARRIS,2018,TARRANT,TRUMP,61.973894672701256,2020-11-03 13:01:00.727662
HARRIS,2018,TAYLOR,TRUMP,5.975321806687486,2020-11-03 13:01:00.727662
HARRIS,2018,TERRELL,TRUMP,0.06474217381369488,2020-11-03 13:01:00.727662
HARRIS,2018,TERRY,TRUMP,0.4347547213681244,2020-11-03 13:01:00.727662
HARRIS,2018,THROCKMORTON,TRUMP,0.1236715827958196,2020-11-03 13:01:00.727662
HARRIS,2018,TITUS,TRUMP,1.139502347154351,2020-11-03 13:01:00.727662
HARRIS,2018,TOM GREEN,TRUMP,4.940449226501397,2020-11-03 13:01:00.727662
HARRIS,2018,TRAVIS,TRUMP,23.908102192414542,2020-11-03 13:01:00.727662
HARRIS,2018,TRINITY,TRUMP,0.8310249307479225,2020-11-03 13:01:00.727662
HARRIS,2018,TYLER,TRUMP,1.1864053461401238,2020-11-03 13:01:00.727662
HARRIS,2018,UPSHUR,TRUMP,2.3108746807990346,2020-11-03 13:01:00.727662
HARRIS,2018,UPTON,TRUMP,0.17117590228140997,2020-11-03 13:01:00.727662
HARRIS,2018,UVALDE,TRUMP,0.8715138444023074,2020-11-03 13:01:00.727662
HARRIS,2018,VAL VERDE,TRUMP,1.0713526905083564,2020-11-03 13:01:00.727662
HARRIS,2018,VAN ZANDT,TRUMP,3.043082609410265,2020-11-03 13:01:00.727662
HARRIS,2018,VICTORIA,TRUMP,3.809365366344492,2020-11-03 13:01:00.727662
HARRIS,2018,WALKER,TRUMP,2.31207732179867,2020-11-03 13:01:00.727662
